City,Date,Precipitation Sum,Rain Sum,Precipitation Hours
Manchester,2018-11-27,7.2,7.2,8.0
Manchester,2018-11-28,5.4,5.4,13.0
Manchester,2018-11-29,2.3,2.3,7.0
Manchester,2018-11-30,1.0,1.0,6.0
Manchester,2018-12-01,4.3,4.3,16.0
Manchester,2018-12-02,6.2,6.2,20.0
Manchester,2018-12-03,6.1,6.1,14.0
Manchester,2018-12-04,0.1,0.1,1.0
Manchester,2018-12-05,20.2,20.2,21.0
Manchester,2018-12-06,2.3,2.3,12.0
Manchester,2018-12-07,12.0,12.0,14.0
Manchester,2018-12-08,8.1,8.1,22.0
Manchester,2018-12-09,1.9,1.9,8.0
Manchester,2018-12-10,0.1,0.1,1.0
Manchester,2018-12-11,0.3,0.3,3.0
Manchester,2018-12-12,0.0,0.0,0.0
Manchester,2018-12-13,0.0,0.0,0.0
Manchester,2018-12-14,0.0,0.0,0.0
Manchester,2018-12-15,8.4,8.4,13.0
Manchester,2018-12-16,2.9,2.9,9.0
Manchester,2018-12-17,0.2,0.2,2.0
Manchester,2018-12-18,7.1,7.1,14.0
Manchester,2018-12-19,1.1,1.1,5.0
Manchester,2018-12-20,4.9,4.9,17.0
Manchester,2018-12-21,7.3,7.3,15.0
Manchester,2018-12-22,4.8,4.8,23.0
Manchester,2018-12-23,12.5,12.5,17.0
Manchester,2018-12-24,0.0,0.0,0.0
Manchester,2018-12-25,0.0,0.0,0.0
Manchester,2018-12-26,0.0,0.0,0.0
Manchester,2018-12-27,0.0,0.0,0.0
Manchester,2018-12-28,0.2,0.2,2.0
Manchester,2018-12-29,0.5,0.5,5.0
Manchester,2018-12-30,2.6,2.6,13.0
Manchester,2018-12-31,0.1,0.1,1.0
Manchester,2019-01-01,0.1,0.1,1.0
Manchester,2019-01-02,0.0,0.0,0.0
Manchester,2019-01-03,0.0,0.0,0.0
Manchester,2019-01-04,0.0,0.0,0.0
Manchester,2019-01-05,0.0,0.0,0.0
Manchester,2019-01-06,0.1,0.1,1.0
Manchester,2019-01-07,1.9,1.9,9.0
Manchester,2019-01-08,0.0,0.0,0.0
Manchester,2019-01-09,0.0,0.0,0.0
Manchester,2019-01-10,0.0,0.0,0.0
Manchester,2019-01-11,0.0,0.0,0.0
Manchester,2019-01-12,3.2,3.2,15.0
Manchester,2019-01-13,1.5,1.5,14.0
Manchester,2019-01-14,0.3,0.3,1.0
Manchester,2019-01-15,0.0,0.0,0.0
Manchester,2019-01-16,6.7,6.7,14.0
Manchester,2019-01-17,0.1,0.1,1.0
Manchester,2019-01-18,5.8,2.5,11.0
Manchester,2019-01-19,1.6,1.6,9.0
Manchester,2019-01-20,0.4,0.4,3.0
Manchester,2019-01-21,2.5,2.5,5.0
Manchester,2019-01-22,6.9,5.8,16.0
Manchester,2019-01-23,0.0,0.0,0.0
Manchester,2019-01-24,1.5,1.5,5.0
Manchester,2019-01-25,3.1,3.1,13.0
Manchester,2019-01-26,6.0,6.0,10.0
Manchester,2019-01-27,2.6,2.6,4.0
Manchester,2019-01-28,0.5,0.4,2.0
Manchester,2019-01-29,7.8,5.2,9.0
Manchester,2019-01-30,1.0,0.4,4.0
Manchester,2019-01-31,0.0,0.0,0.0
Manchester,2019-02-01,0.0,0.0,0.0
Manchester,2019-02-02,0.0,0.0,0.0
Manchester,2019-02-03,1.6,1.6,3.0
Manchester,2019-02-04,2.8,2.8,7.0
Manchester,2019-02-05,2.7,2.7,5.0
Manchester,2019-02-06,1.6,1.6,5.0
Manchester,2019-02-07,13.6,13.5,16.0
Manchester,2019-02-08,3.8,3.8,13.0
Manchester,2019-02-09,5.8,5.8,11.0
Manchester,2019-02-10,3.5,3.5,16.0
Manchester,2019-02-11,0.0,0.0,0.0
Manchester,2019-02-12,0.0,0.0,0.0
Manchester,2019-02-13,0.0,0.0,0.0
Manchester,2019-02-14,0.0,0.0,0.0
Manchester,2019-02-15,0.0,0.0,0.0
Manchester,2019-02-16,0.0,0.0,0.0
Manchester,2019-02-17,0.0,0.0,0.0
Manchester,2019-02-18,0.4,0.4,4.0
Manchester,2019-02-19,3.4,3.4,7.0
Manchester,2019-02-20,5.6,5.6,17.0
Manchester,2019-02-21,0.7,0.7,3.0
Manchester,2019-02-22,0.0,0.0,0.0
Manchester,2019-02-23,0.0,0.0,0.0
Manchester,2019-02-24,0.0,0.0,0.0
Manchester,2019-02-25,0.0,0.0,0.0
Manchester,2019-02-26,0.0,0.0,0.0
Manchester,2019-02-27,0.0,0.0,0.0
Manchester,2019-02-28,5.9,5.9,13.0
Manchester,2019-03-01,1.0,1.0,7.0
Manchester,2019-03-02,4.5,4.5,13.0
Manchester,2019-03-03,4.3,4.3,10.0
Manchester,2019-03-04,4.9,4.9,16.0
Manchester,2019-03-05,3.9,3.9,10.0
Manchester,2019-03-06,14.6,14.6,17.0
Manchester,2019-03-07,6.1,6.1,11.0
Manchester,2019-03-08,5.0,5.0,10.0
Manchester,2019-03-09,7.5,7.5,18.0
Manchester,2019-03-10,16.4,12.8,24.0
Manchester,2019-03-11,2.7,2.5,13.0
Manchester,2019-03-12,13.2,13.2,18.0
Manchester,2019-03-13,5.8,5.8,19.0
Manchester,2019-03-14,9.7,9.7,18.0
Manchester,2019-03-15,6.9,6.9,15.0
Manchester,2019-03-16,24.6,24.6,24.0
Manchester,2019-03-17,5.8,5.5,19.0
Manchester,2019-03-18,3.9,3.9,13.0
Manchester,2019-03-19,1.1,1.1,10.0
Manchester,2019-03-20,0.0,0.0,0.0
Manchester,2019-03-21,0.2,0.2,1.0
Manchester,2019-03-22,1.8,1.8,8.0
Manchester,2019-03-23,0.0,0.0,0.0
Manchester,2019-03-24,0.4,0.4,3.0
Manchester,2019-03-25,0.0,0.0,0.0
Manchester,2019-03-26,0.0,0.0,0.0
Manchester,2019-03-27,0.0,0.0,0.0
Manchester,2019-03-28,0.0,0.0,0.0
Manchester,2019-03-29,0.0,0.0,0.0
Manchester,2019-03-30,0.0,0.0,0.0
Manchester,2019-03-31,0.0,0.0,0.0
Manchester,2019-04-01,0.3,0.3,2.0
Manchester,2019-04-02,11.3,11.3,17.0
Manchester,2019-04-03,1.1,1.1,6.0
Manchester,2019-04-04,7.4,7.4,12.0
Manchester,2019-04-05,0.3,0.3,3.0
Manchester,2019-04-06,0.0,0.0,0.0
Manchester,2019-04-07,0.0,0.0,0.0
Manchester,2019-04-08,0.0,0.0,0.0
Manchester,2019-04-09,0.0,0.0,0.0
Manchester,2019-04-10,0.0,0.0,0.0
Manchester,2019-04-11,0.0,0.0,0.0
Manchester,2019-04-12,0.0,0.0,0.0
Manchester,2019-04-13,0.0,0.0,0.0
Manchester,2019-04-14,0.0,0.0,0.0
Manchester,2019-04-15,0.0,0.0,0.0
Manchester,2019-04-16,0.9,0.9,6.0
Manchester,2019-04-17,0.5,0.5,4.0
Manchester,2019-04-18,0.0,0.0,0.0
Manchester,2019-04-19,0.0,0.0,0.0
Manchester,2019-04-20,0.0,0.0,0.0
Manchester,2019-04-21,0.0,0.0,0.0
Manchester,2019-04-22,0.0,0.0,0.0
Manchester,2019-04-23,0.0,0.0,0.0
Manchester,2019-04-24,1.7,1.7,5.0
Manchester,2019-04-25,2.3,2.3,7.0
Manchester,2019-04-26,5.6,5.6,11.0
Manchester,2019-04-27,17.8,17.8,22.0
Manchester,2019-04-28,1.4,1.4,1.0
Manchester,2019-04-29,0.1,0.1,1.0
Manchester,2019-04-30,0.0,0.0,0.0
Manchester,2019-05-01,0.7,0.7,6.0
Manchester,2019-05-02,5.4,5.4,13.0
Manchester,2019-05-03,5.7,5.7,14.0
Manchester,2019-05-04,2.1,2.1,9.0
Manchester,2019-05-05,0.1,0.1,1.0
Manchester,2019-05-06,2.5,2.5,10.0
Manchester,2019-05-07,0.4,0.4,4.0
Manchester,2019-05-08,8.6,8.6,17.0
Manchester,2019-05-09,2.5,2.5,9.0
Manchester,2019-05-10,6.2,6.2,12.0
Manchester,2019-05-11,1.9,1.9,7.0
Manchester,2019-05-12,0.0,0.0,0.0
Manchester,2019-05-13,0.0,0.0,0.0
Manchester,2019-05-14,0.0,0.0,0.0
Manchester,2019-05-15,0.0,0.0,0.0
Manchester,2019-05-16,0.0,0.0,0.0
Manchester,2019-05-17,2.8,2.8,5.0
Manchester,2019-05-18,0.0,0.0,0.0
Manchester,2019-05-19,0.3,0.3,3.0
Manchester,2019-05-20,0.9,0.9,3.0
Manchester,2019-05-21,0.0,0.0,0.0
Manchester,2019-05-22,0.7,0.7,4.0
Manchester,2019-05-23,0.0,0.0,0.0
Manchester,2019-05-24,0.0,0.0,0.0
Manchester,2019-05-25,0.9,0.9,2.0
Manchester,2019-05-26,6.9,6.9,12.0
Manchester,2019-05-27,11.1,11.1,20.0
Manchester,2019-05-28,1.9,1.9,9.0
Manchester,2019-05-29,4.8,4.8,9.0
Manchester,2019-05-30,2.7,2.7,11.0
Manchester,2019-05-31,2.4,2.4,8.0
Manchester,2019-06-01,1.8,1.8,5.0
Manchester,2019-06-02,3.4,3.4,11.0
Manchester,2019-06-03,0.1,0.1,1.0
Manchester,2019-06-04,18.0,18.0,11.0
Manchester,2019-06-05,0.9,0.9,7.0
Manchester,2019-06-06,1.8,1.8,8.0
Manchester,2019-06-07,11.3,11.3,13.0
Manchester,2019-06-08,9.3,9.3,16.0
Manchester,2019-06-09,1.7,1.7,6.0
Manchester,2019-06-10,4.5,4.5,14.0
Manchester,2019-06-11,26.1,26.1,24.0
Manchester,2019-06-12,15.2,15.2,20.0
Manchester,2019-06-13,9.2,9.2,17.0
Manchester,2019-06-14,7.7,7.7,12.0
Manchester,2019-06-15,7.3,7.3,13.0
Manchester,2019-06-16,4.3,4.3,11.0
Manchester,2019-06-17,2.3,2.3,11.0
Manchester,2019-06-18,1.8,1.8,6.0
Manchester,2019-06-19,1.3,1.3,10.0
Manchester,2019-06-20,2.4,2.4,11.0
Manchester,2019-06-21,0.4,0.4,4.0
Manchester,2019-06-22,0.0,0.0,0.0
Manchester,2019-06-23,3.3,3.3,9.0
Manchester,2019-06-24,11.4,11.4,13.0
Manchester,2019-06-25,3.2,3.2,13.0
Manchester,2019-06-26,0.3,0.3,3.0
Manchester,2019-06-27,0.0,0.0,0.0
Manchester,2019-06-28,0.0,0.0,0.0
Manchester,2019-06-29,1.5,1.5,3.0
Manchester,2019-06-30,2.1,2.1,11.0
Manchester,2019-07-01,1.4,1.4,8.0
Manchester,2019-07-02,0.4,0.4,4.0
Manchester,2019-07-03,0.0,0.0,0.0
Manchester,2019-07-04,0.0,0.0,0.0
Manchester,2019-07-05,0.7,0.7,1.0
Manchester,2019-07-06,1.9,1.9,5.0
Manchester,2019-07-07,0.6,0.6,6.0
Manchester,2019-07-08,0.4,0.4,4.0
Manchester,2019-07-09,2.2,2.2,11.0
Manchester,2019-07-10,2.8,2.8,11.0
Manchester,2019-07-11,10.3,10.3,13.0
Manchester,2019-07-12,3.2,3.2,13.0
Manchester,2019-07-13,1.8,1.8,10.0
Manchester,2019-07-14,0.4,0.4,3.0
Manchester,2019-07-15,0.0,0.0,0.0
Manchester,2019-07-16,0.0,0.0,0.0
Manchester,2019-07-17,2.5,2.5,11.0
Manchester,2019-07-18,2.9,2.9,11.0
Manchester,2019-07-19,8.0,8.0,17.0
Manchester,2019-07-20,4.7,4.7,7.0
Manchester,2019-07-21,3.6,3.6,10.0
Manchester,2019-07-22,0.7,0.7,1.0
Manchester,2019-07-23,0.0,0.0,0.0
Manchester,2019-07-24,13.5,13.5,10.0
Manchester,2019-07-25,4.8,4.8,3.0
Manchester,2019-07-26,2.4,2.4,8.0
Manchester,2019-07-27,17.2,17.2,23.0
Manchester,2019-07-28,31.3,31.3,24.0
Manchester,2019-07-29,7.8,7.8,8.0
Manchester,2019-07-30,11.6,11.6,16.0
Manchester,2019-07-31,26.6,26.6,23.0
Manchester,2019-08-01,6.5,6.5,11.0
Manchester,2019-08-02,0.7,0.7,4.0
Manchester,2019-08-03,0.3,0.3,3.0
Manchester,2019-08-04,11.4,11.4,11.0
Manchester,2019-08-05,3.2,3.2,6.0
Manchester,2019-08-06,9.1,9.1,10.0
Manchester,2019-08-07,6.2,6.2,16.0
Manchester,2019-08-08,0.6,0.6,6.0
Manchester,2019-08-09,35.9,35.9,13.0
Manchester,2019-08-10,8.7,8.7,13.0
Manchester,2019-08-11,4.6,4.6,12.0
Manchester,2019-08-12,0.4,0.4,3.0
Manchester,2019-08-13,1.9,1.9,12.0
Manchester,2019-08-14,18.8,18.8,22.0
Manchester,2019-08-15,3.0,3.0,13.0
Manchester,2019-08-16,26.6,26.6,16.0
Manchester,2019-08-17,0.8,0.8,7.0
Manchester,2019-08-18,0.8,0.8,5.0
Manchester,2019-08-19,4.8,4.8,15.0
Manchester,2019-08-20,4.1,4.1,11.0
Manchester,2019-08-21,2.6,2.6,13.0
Manchester,2019-08-22,2.5,2.5,11.0
Manchester,2019-08-23,0.3,0.3,2.0
Manchester,2019-08-24,0.0,0.0,0.0
Manchester,2019-08-25,0.0,0.0,0.0
Manchester,2019-08-26,0.0,0.0,0.0
Manchester,2019-08-27,5.0,5.0,7.0
Manchester,2019-08-28,7.0,7.0,11.0
Manchester,2019-08-29,0.1,0.1,1.0
Manchester,2019-08-30,0.5,0.5,4.0
Manchester,2019-08-31,1.7,1.7,5.0
Manchester,2019-09-01,2.4,2.4,10.0
Manchester,2019-09-02,5.6,5.6,14.0
Manchester,2019-09-03,2.6,2.6,9.0
Manchester,2019-09-04,8.4,8.4,16.0
Manchester,2019-09-05,0.6,0.6,5.0
Manchester,2019-09-06,4.3,4.3,9.0
Manchester,2019-09-07,0.3,0.3,3.0
Manchester,2019-09-08,0.6,0.6,3.0
Manchester,2019-09-09,7.6,7.6,12.0
Manchester,2019-09-10,0.4,0.4,3.0
Manchester,2019-09-11,2.3,2.3,6.0
Manchester,2019-09-12,2.7,2.7,6.0
Manchester,2019-09-13,0.0,0.0,0.0
Manchester,2019-09-14,0.0,0.0,0.0
Manchester,2019-09-15,4.7,4.7,14.0
Manchester,2019-09-16,0.6,0.6,2.0
Manchester,2019-09-17,0.0,0.0,0.0
Manchester,2019-09-18,0.0,0.0,0.0
Manchester,2019-09-19,0.0,0.0,0.0
Manchester,2019-09-20,0.0,0.0,0.0
Manchester,2019-09-21,0.0,0.0,0.0
Manchester,2019-09-22,6.1,6.1,8.0
Manchester,2019-09-23,4.6,4.6,11.0
Manchester,2019-09-24,7.6,7.6,15.0
Manchester,2019-09-25,0.5,0.5,4.0
Manchester,2019-09-26,14.8,14.8,17.0
Manchester,2019-09-27,11.5,11.5,15.0
Manchester,2019-09-28,19.2,19.2,22.0
Manchester,2019-09-29,28.2,28.2,17.0
Manchester,2019-09-30,16.4,16.4,10.0
Manchester,2019-10-01,10.1,10.1,14.0
Manchester,2019-10-02,0.0,0.0,0.0
Manchester,2019-10-03,8.1,8.1,8.0
Manchester,2019-10-04,4.0,4.0,13.0
Manchester,2019-10-05,6.6,6.6,6.0
Manchester,2019-10-06,11.6,11.6,20.0
Manchester,2019-10-07,3.7,3.7,6.0
Manchester,2019-10-08,1.0,1.0,6.0
Manchester,2019-10-09,2.4,2.4,14.0
Manchester,2019-10-10,4.8,4.8,20.0
Manchester,2019-10-11,15.5,15.5,13.0
Manchester,2019-10-12,2.2,2.2,7.0
Manchester,2019-10-13,8.8,8.8,15.0
Manchester,2019-10-14,4.1,4.1,9.0
Manchester,2019-10-15,0.9,0.9,5.0
Manchester,2019-10-16,3.8,3.8,7.0
Manchester,2019-10-17,1.6,1.6,4.0
Manchester,2019-10-18,8.6,8.6,15.0
Manchester,2019-10-19,1.0,1.0,8.0
Manchester,2019-10-20,0.7,0.7,6.0
Manchester,2019-10-21,0.1,0.1,1.0
Manchester,2019-10-22,0.0,0.0,0.0
Manchester,2019-10-23,0.1,0.1,1.0
Manchester,2019-10-24,2.9,2.9,10.0
Manchester,2019-10-25,23.4,23.4,16.0
Manchester,2019-10-26,24.9,24.9,15.0
Manchester,2019-10-27,0.0,0.0,0.0
Manchester,2019-10-28,0.0,0.0,0.0
Manchester,2019-10-29,0.0,0.0,0.0
Manchester,2019-10-30,0.0,0.0,0.0
Manchester,2019-10-31,1.2,1.2,6.0
Manchester,2019-11-01,9.4,9.4,14.0
Manchester,2019-11-02,2.1,2.1,7.0
Manchester,2019-11-03,0.9,0.9,5.0
Manchester,2019-11-04,3.7,3.7,8.0
Manchester,2019-11-05,0.6,0.6,4.0
Manchester,2019-11-06,3.5,3.5,9.0
Manchester,2019-11-07,52.3,52.3,23.0
Manchester,2019-11-08,2.6,2.6,9.0
Manchester,2019-11-09,5.4,5.4,12.0
Manchester,2019-11-10,2.0,2.0,5.0
Manchester,2019-11-11,13.7,13.7,24.0
Manchester,2019-11-12,8.5,8.5,12.0
Manchester,2019-11-13,1.7,1.7,6.0
Manchester,2019-11-14,7.7,7.7,12.0
Manchester,2019-11-15,0.5,0.5,4.0
Manchester,2019-11-16,0.4,0.4,4.0
Manchester,2019-11-17,8.5,8.5,12.0
Manchester,2019-11-18,0.0,0.0,0.0
Manchester,2019-11-19,0.0,0.0,0.0
Manchester,2019-11-20,0.0,0.0,0.0
Manchester,2019-11-21,0.0,0.0,0.0
Manchester,2019-11-22,6.6,6.6,11.0
Manchester,2019-11-23,2.6,2.6,10.0
Manchester,2019-11-24,0.5,0.5,3.0
Manchester,2019-11-25,4.1,4.1,13.0
Manchester,2019-11-26,1.9,1.9,9.0
Manchester,2019-11-27,5.8,5.8,17.0
Manchester,2019-11-28,13.8,13.8,17.0
Manchester,2019-11-29,0.0,0.0,0.0
Manchester,2019-11-30,0.0,0.0,0.0
Manchester,2019-12-01,0.0,0.0,0.0
Manchester,2019-12-02,0.0,0.0,0.0
Manchester,2019-12-03,0.0,0.0,0.0
Manchester,2019-12-04,0.1,0.1,1.0
Manchester,2019-12-05,3.2,3.2,10.0
Manchester,2019-12-06,8.8,8.8,19.0
Manchester,2019-12-07,2.3,2.3,10.0
Manchester,2019-12-08,7.1,7.1,16.0
Manchester,2019-12-09,3.2,3.2,4.0
Manchester,2019-12-10,9.5,9.5,14.0
Manchester,2019-12-11,2.3,2.3,9.0
Manchester,2019-12-12,14.8,14.0,16.0
Manchester,2019-12-13,16.4,16.4,21.0
Manchester,2019-12-14,7.7,7.4,19.0
Manchester,2019-12-15,6.4,5.9,13.0
Manchester,2019-12-16,0.7,0.7,2.0
Manchester,2019-12-17,0.0,0.0,0.0
Manchester,2019-12-18,2.7,2.7,5.0
Manchester,2019-12-19,9.1,9.1,11.0
Manchester,2019-12-20,2.7,2.7,14.0
Manchester,2019-12-21,0.8,0.8,4.0
Manchester,2019-12-22,1.2,1.2,7.0
Manchester,2019-12-23,1.6,1.6,9.0
Manchester,2019-12-24,5.5,5.5,16.0
Manchester,2019-12-25,0.0,0.0,0.0
Manchester,2019-12-26,2.1,2.1,9.0
Manchester,2019-12-27,0.4,0.4,3.0
Manchester,2019-12-28,0.0,0.0,0.0
Manchester,2019-12-29,0.0,0.0,0.0
Manchester,2019-12-30,0.4,0.4,3.0
Manchester,2019-12-31,0.0,0.0,0.0
Manchester,2020-01-01,0.0,0.0,0.0
Manchester,2020-01-02,3.1,3.1,7.0
Manchester,2020-01-03,1.4,1.4,4.0
Manchester,2020-01-04,3.6,3.6,13.0
Manchester,2020-01-05,0.0,0.0,0.0
Manchester,2020-01-06,1.4,1.4,6.0
Manchester,2020-01-07,1.2,1.2,5.0
Manchester,2020-01-08,2.6,2.6,7.0
Manchester,2020-01-09,8.7,8.7,9.0
Manchester,2020-01-10,0.5,0.5,3.0
Manchester,2020-01-11,8.1,8.1,7.0
Manchester,2020-01-12,10.8,10.8,12.0
Manchester,2020-01-13,4.4,4.4,4.0
Manchester,2020-01-14,5.9,5.9,7.0
Manchester,2020-01-15,0.0,0.0,0.0
Manchester,2020-01-16,0.6,0.6,5.0
Manchester,2020-01-17,6.8,6.8,14.0
Manchester,2020-01-18,0.1,0.1,1.0
Manchester,2020-01-19,0.0,0.0,0.0
Manchester,2020-01-20,0.0,0.0,0.0
Manchester,2020-01-21,0.0,0.0,0.0
Manchester,2020-01-22,0.5,0.5,5.0
Manchester,2020-01-23,0.0,0.0,0.0
Manchester,2020-01-24,0.0,0.0,0.0
Manchester,2020-01-25,0.0,0.0,0.0
Manchester,2020-01-26,2.7,2.7,6.0
Manchester,2020-01-27,3.1,3.1,6.0
Manchester,2020-01-28,5.2,5.2,17.0
Manchester,2020-01-29,2.7,2.7,16.0
Manchester,2020-01-30,0.1,0.1,1.0
Manchester,2020-01-31,2.5,2.5,5.0
Manchester,2020-02-01,1.1,1.1,8.0
Manchester,2020-02-02,9.2,9.2,14.0
Manchester,2020-02-03,2.4,2.4,13.0
Manchester,2020-02-04,1.8,1.8,5.0
Manchester,2020-02-05,0.0,0.0,0.0
Manchester,2020-02-06,0.0,0.0,0.0
Manchester,2020-02-07,0.3,0.3,1.0
Manchester,2020-02-08,1.6,1.6,7.0
Manchester,2020-02-09,32.3,32.3,24.0
Manchester,2020-02-10,5.0,4.5,20.0
Manchester,2020-02-11,5.1,2.8,17.0
Manchester,2020-02-12,2.3,1.7,11.0
Manchester,2020-02-13,5.8,5.8,8.0
Manchester,2020-02-14,1.5,1.5,3.0
Manchester,2020-02-15,16.9,16.9,15.0
Manchester,2020-02-16,13.7,13.7,15.0
Manchester,2020-02-17,3.0,3.0,11.0
Manchester,2020-02-18,4.0,4.0,12.0
Manchester,2020-02-19,7.3,7.3,16.0
Manchester,2020-02-20,9.4,9.4,12.0
Manchester,2020-02-21,6.6,6.6,17.0
Manchester,2020-02-22,7.8,7.8,18.0
Manchester,2020-02-23,15.8,15.8,12.0
Manchester,2020-02-24,16.5,16.5,16.0
Manchester,2020-02-25,6.5,5.6,21.0
Manchester,2020-02-26,1.7,1.5,13.0
Manchester,2020-02-27,4.2,2.2,9.0
Manchester,2020-02-28,9.2,8.7,12.0
Manchester,2020-02-29,8.4,8.3,15.0
Manchester,2020-03-01,1.1,1.1,5.0
Manchester,2020-03-02,2.1,2.0,11.0
Manchester,2020-03-03,4.5,4.1,15.0
Manchester,2020-03-04,0.5,0.5,5.0
Manchester,2020-03-05,0.0,0.0,0.0
Manchester,2020-03-06,0.4,0.4,3.0
Manchester,2020-03-07,0.9,0.9,4.0
Manchester,2020-03-08,6.6,6.6,16.0
Manchester,2020-03-09,14.0,13.9,18.0
Manchester,2020-03-10,6.9,6.9,18.0
Manchester,2020-03-11,2.9,2.9,12.0
Manchester,2020-03-12,3.4,3.3,12.0
Manchester,2020-03-13,1.0,1.0,3.0
Manchester,2020-03-14,2.3,2.3,10.0
Manchester,2020-03-15,6.0,6.0,9.0
Manchester,2020-03-16,0.0,0.0,0.0
Manchester,2020-03-17,2.1,2.1,11.0
Manchester,2020-03-18,13.0,13.0,19.0
Manchester,2020-03-19,0.0,0.0,0.0
Manchester,2020-03-20,0.0,0.0,0.0
Manchester,2020-03-21,0.0,0.0,0.0
Manchester,2020-03-22,0.0,0.0,0.0
Manchester,2020-03-23,0.0,0.0,0.0
Manchester,2020-03-24,0.0,0.0,0.0
Manchester,2020-03-25,0.0,0.0,0.0
Manchester,2020-03-26,0.0,0.0,0.0
Manchester,2020-03-27,0.0,0.0,0.0
Manchester,2020-03-28,0.0,0.0,0.0
Manchester,2020-03-29,0.0,0.0,0.0
Manchester,2020-03-30,0.0,0.0,0.0
Manchester,2020-03-31,0.0,0.0,0.0
Manchester,2020-04-01,0.1,0.1,1.0
Manchester,2020-04-02,0.3,0.3,2.0
Manchester,2020-04-03,0.5,0.5,3.0
Manchester,2020-04-04,0.4,0.4,4.0
Manchester,2020-04-05,0.0,0.0,0.0
Manchester,2020-04-06,1.2,1.2,9.0
Manchester,2020-04-07,0.0,0.0,0.0
Manchester,2020-04-08,0.0,0.0,0.0
Manchester,2020-04-09,0.0,0.0,0.0
Manchester,2020-04-10,0.1,0.1,1.0
Manchester,2020-04-11,0.2,0.2,1.0
Manchester,2020-04-12,0.0,0.0,0.0
Manchester,2020-04-13,0.0,0.0,0.0
Manchester,2020-04-14,0.0,0.0,0.0
Manchester,2020-04-15,0.0,0.0,0.0
Manchester,2020-04-16,0.0,0.0,0.0
Manchester,2020-04-17,0.0,0.0,0.0
Manchester,2020-04-18,1.8,1.8,6.0
Manchester,2020-04-19,0.0,0.0,0.0
Manchester,2020-04-20,0.0,0.0,0.0
Manchester,2020-04-21,0.0,0.0,0.0
Manchester,2020-04-22,0.0,0.0,0.0
Manchester,2020-04-23,0.0,0.0,0.0
Manchester,2020-04-24,0.0,0.0,0.0
Manchester,2020-04-25,0.0,0.0,0.0
Manchester,2020-04-26,0.1,0.1,1.0
Manchester,2020-04-27,1.8,1.8,5.0
Manchester,2020-04-28,6.8,6.8,16.0
Manchester,2020-04-29,6.8,6.8,13.0
Manchester,2020-04-30,7.0,7.0,16.0
Manchester,2020-05-01,2.7,2.7,16.0
Manchester,2020-05-02,0.6,0.6,6.0
Manchester,2020-05-03,0.3,0.3,2.0
Manchester,2020-05-04,0.2,0.2,2.0
Manchester,2020-05-05,0.0,0.0,0.0
Manchester,2020-05-06,0.0,0.0,0.0
Manchester,2020-05-07,0.0,0.0,0.0
Manchester,2020-05-08,0.0,0.0,0.0
Manchester,2020-05-09,0.0,0.0,0.0
Manchester,2020-05-10,0.0,0.0,0.0
Manchester,2020-05-11,0.0,0.0,0.0
Manchester,2020-05-12,0.3,0.3,3.0
Manchester,2020-05-13,0.3,0.3,3.0
Manchester,2020-05-14,0.0,0.0,0.0
Manchester,2020-05-15,0.0,0.0,0.0
Manchester,2020-05-16,0.3,0.3,2.0
Manchester,2020-05-17,0.0,0.0,0.0
Manchester,2020-05-18,0.7,0.7,5.0
Manchester,2020-05-19,0.3,0.3,3.0
Manchester,2020-05-20,0.0,0.0,0.0
Manchester,2020-05-21,1.6,1.6,3.0
Manchester,2020-05-22,4.2,4.2,8.0
Manchester,2020-05-23,1.1,1.1,6.0
Manchester,2020-05-24,1.0,1.0,4.0
Manchester,2020-05-25,0.0,0.0,0.0
Manchester,2020-05-26,0.0,0.0,0.0
Manchester,2020-05-27,0.0,0.0,0.0
Manchester,2020-05-28,0.0,0.0,0.0
Manchester,2020-05-29,0.0,0.0,0.0
Manchester,2020-05-30,0.0,0.0,0.0
Manchester,2020-05-31,0.0,0.0,0.0
Manchester,2020-06-01,0.0,0.0,0.0
Manchester,2020-06-02,0.0,0.0,0.0
Manchester,2020-06-03,8.3,8.3,14.0
Manchester,2020-06-04,3.6,3.6,9.0
Manchester,2020-06-05,6.3,6.3,17.0
Manchester,2020-06-06,9.5,9.5,11.0
Manchester,2020-06-07,6.8,6.8,12.0
Manchester,2020-06-08,0.1,0.1,1.0
Manchester,2020-06-09,0.7,0.7,5.0
Manchester,2020-06-10,3.2,3.2,11.0
Manchester,2020-06-11,7.9,7.9,15.0
Manchester,2020-06-12,2.3,2.3,10.0
Manchester,2020-06-13,1.1,1.1,7.0
Manchester,2020-06-14,2.7,2.7,5.0
Manchester,2020-06-15,18.3,18.3,11.0
Manchester,2020-06-16,8.9,8.9,11.0
Manchester,2020-06-17,4.6,4.6,11.0
Manchester,2020-06-18,18.4,18.4,14.0
Manchester,2020-06-19,5.1,5.1,11.0
Manchester,2020-06-20,1.9,1.9,5.0
Manchester,2020-06-21,14.1,14.1,13.0
Manchester,2020-06-22,0.0,0.0,0.0
Manchester,2020-06-23,0.0,0.0,0.0
Manchester,2020-06-24,0.0,0.0,0.0
Manchester,2020-06-25,0.0,0.0,0.0
Manchester,2020-06-26,3.3,3.3,10.0
Manchester,2020-06-27,20.1,20.1,18.0
Manchester,2020-06-28,5.8,5.8,18.0
Manchester,2020-06-29,12.1,12.1,24.0
Manchester,2020-06-30,1.1,1.1,9.0
